clip_id,text_label,text_confidence,acoustic_label,acoustic_confidence,final_label,confidence,flagged_for_review,acoustic_features
clip_0310,Calm,0.5677,Calm,0.65,Calm,0.6006,False,"{""mean_pitch"": 96.0, ""pitch_range"": 131.35, ""pitch_std"": 23.02, ""mean_energy"": 0.08299, ""energy_std"": 0.03965, ""mean_zcr"": 0.1669, ""duration"": 20.0}"
clip_0311,Calm,0.7559,Calm,0.65,Calm,0.7135,False,"{""mean_pitch"": 92.39, ""pitch_range"": 44.21, ""pitch_std"": 19.11, ""mean_energy"": 0.09182, ""energy_std"": 0.03856, ""mean_zcr"": 0.1833, ""duration"": 5.632}"
clip_0312,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 120.95, ""pitch_range"": 333.78, ""pitch_std"": 63.54, ""mean_energy"": 0.08531, ""energy_std"": 0.04855, ""mean_zcr"": 0.1443, ""duration"": 20.0}"
clip_0313,Calm,0.5389,Calm,0.65,Calm,0.5833,True,"{""mean_pitch"": 98.43, ""pitch_range"": 89.78, ""pitch_std"": 18.31, ""mean_energy"": 0.06758, ""energy_std"": 0.06326, ""mean_zcr"": 0.227, ""duration"": 19.968}"
clip_0314,Calm,0.6619,Calm,0.65,Calm,0.6571,False,"{""mean_pitch"": 89.03, ""pitch_range"": 80.1, ""pitch_std"": 17.09, ""mean_energy"": 0.07227, ""energy_std"": 0.05298, ""mean_zcr"": 0.2219, ""duration"": 20.0}"
clip_0315,Calm,0.8747,High Stress,0.7,Calm,0.5248,True,"{""mean_pitch"": 140.42, ""pitch_range"": 246.76, ""pitch_std"": 51.05, ""mean_energy"": 0.08463, ""energy_std"": 0.05285, ""mean_zcr"": 0.2165, ""duration"": 20.0}"
clip_0316,Calm,0.9397,Urgent,0.75,Calm,0.5638,True,"{""mean_pitch"": 245.66, ""pitch_range"": 1929.19, ""pitch_std"": 469.13, ""mean_energy"": 0.08481, ""energy_std"": 0.04799, ""mean_zcr"": 0.2518, ""duration"": 20.0}"
clip_0317,High Stress,0.4761,Urgent,0.75,Urgent,0.3,True,"{""mean_pitch"": 220.08, ""pitch_range"": 1955.54, ""pitch_std"": 458.16, ""mean_energy"": 0.07449, ""energy_std"": 0.05037, ""mean_zcr"": 0.2751, ""duration"": 20.0}"
clip_0318,Calm,0.6931,High Stress,0.7,Calm,0.4159,True,"{""mean_pitch"": 150.52, ""pitch_range"": 1933.08, ""pitch_std"": 299.73, ""mean_energy"": 0.07115, ""energy_std"": 0.04231, ""mean_zcr"": 0.2441, ""duration"": 20.0}"
clip_0319,Calm,0.5208,High Stress,0.7,Calm,0.3125,True,"{""mean_pitch"": 111.19, ""pitch_range"": 165.14, ""pitch_std"": 43.47, ""mean_energy"": 0.09132, ""energy_std"": 0.04046, ""mean_zcr"": 0.2117, ""duration"": 20.0}"
clip_0320,Urgent,0.65,High Stress,0.7,Urgent,0.39,True,"{""mean_pitch"": 121.15, ""pitch_range"": 180.11, ""pitch_std"": 55.76, ""mean_energy"": 0.09108, ""energy_std"": 0.04105, ""mean_zcr"": 0.1527, ""duration"": 20.0}"
clip_0321,Calm,0.8883,High Stress,0.7,Calm,0.533,True,"{""mean_pitch"": 137.49, ""pitch_range"": 207.01, ""pitch_std"": 73.36, ""mean_energy"": 0.0557, ""energy_std"": 0.03243, ""mean_zcr"": 0.1407, ""duration"": 17.792}"
clip_0322,Calm,0.9536,High Stress,0.7,Calm,0.5722,True,"{""mean_pitch"": 204.28, ""pitch_range"": 1933.08, ""pitch_std"": 365.53, ""mean_energy"": 0.0809, ""energy_std"": 0.05863, ""mean_zcr"": 0.1462, ""duration"": 20.0}"
clip_0323,Calm,0.5,Frustrated,0.6,Calm,0.3,True,"{""mean_pitch"": 211.32, ""pitch_range"": 369.36, ""pitch_std"": 82.16, ""mean_energy"": 0.0432, ""energy_std"": 0.05195, ""mean_zcr"": 0.0797, ""duration"": 11.296}"
clip_0324,Calm,0.7395,Calm,0.65,Calm,0.7037,False,"{""mean_pitch"": 94.24, ""pitch_range"": 106.75, ""pitch_std"": 25.32, ""mean_energy"": 0.06289, ""energy_std"": 0.03167, ""mean_zcr"": 0.178, ""duration"": 20.0}"
clip_0325,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 94.36, ""pitch_range"": 72.12, ""pitch_std"": 11.91, ""mean_energy"": 0.0878, ""energy_std"": 0.04726, ""mean_zcr"": 0.1703, ""duration"": 20.0}"
clip_0326,Calm,0.8967,Calm,0.65,Calm,0.798,False,"{""mean_pitch"": 88.43, ""pitch_range"": 137.5, ""pitch_std"": 23.12, ""mean_energy"": 0.08596, ""energy_std"": 0.04525, ""mean_zcr"": 0.1793, ""duration"": 20.0}"
clip_0327,Calm,0.8657,Calm,0.65,Calm,0.7794,False,"{""mean_pitch"": 101.62, ""pitch_range"": 118.53, ""pitch_std"": 35.15, ""mean_energy"": 0.08054, ""energy_std"": 0.0497, ""mean_zcr"": 0.1782, ""duration"": 20.0}"
clip_0328,Calm,0.8094,Calm,0.65,Calm,0.7456,False,"{""mean_pitch"": 103.86, ""pitch_range"": 117.47, ""pitch_std"": 34.62, ""mean_energy"": 0.08839, ""energy_std"": 0.04629, ""mean_zcr"": 0.1762, ""duration"": 20.0}"
clip_0329,Calm,0.8601,Calm,0.65,Calm,0.7761,False,"{""mean_pitch"": 104.9, ""pitch_range"": 97.24, ""pitch_std"": 26.08, ""mean_energy"": 0.07304, ""energy_std"": 0.04328, ""mean_zcr"": 0.1833, ""duration"": 20.0}"
clip_0330,Calm,0.8847,High Stress,0.7,Calm,0.5308,True,"{""mean_pitch"": 130.32, ""pitch_range"": 273.93, ""pitch_std"": 78.27, ""mean_energy"": 0.06426, ""energy_std"": 0.0431, ""mean_zcr"": 0.1767, ""duration"": 13.312}"
clip_0331,Calm,0.8149,Calm,0.65,Calm,0.7489,False,"{""mean_pitch"": 98.99, ""pitch_range"": 118.53, ""pitch_std"": 23.63, ""mean_energy"": 0.05177, ""energy_std"": 0.04152, ""mean_zcr"": 0.192, ""duration"": 20.0}"
clip_0332,Calm,0.4178,Calm,0.65,Calm,0.5107,True,"{""mean_pitch"": 86.04, ""pitch_range"": 123.91, ""pitch_std"": 27.5, ""mean_energy"": 0.08753, ""energy_std"": 0.04818, ""mean_zcr"": 0.1524, ""duration"": 20.0}"
clip_0333,High Stress,0.5729,Calm,0.65,High Stress,0.3437,True,"{""mean_pitch"": 91.38, ""pitch_range"": 74.8, ""pitch_std"": 14.42, ""mean_energy"": 0.08966, ""energy_std"": 0.04409, ""mean_zcr"": 0.198, ""duration"": 20.0}"
clip_0334,Calm,0.8778,Calm,0.65,Calm,0.7867,False,"{""mean_pitch"": 109.8, ""pitch_range"": 123.73, ""pitch_std"": 38.05, ""mean_energy"": 0.0885, ""energy_std"": 0.04638, ""mean_zcr"": 0.2034, ""duration"": 20.0}"
clip_0335,Calm,0.8153,Calm,0.65,Calm,0.7492,False,"{""mean_pitch"": 81.05, ""pitch_range"": 56.65, ""pitch_std"": 16.47, ""mean_energy"": 0.07944, ""energy_std"": 0.06042, ""mean_zcr"": 0.244, ""duration"": 9.184}"
clip_0336,Calm,0.9556,Calm,0.65,Calm,0.8333,False,"{""mean_pitch"": 98.51, ""pitch_range"": 46.44, ""pitch_std"": 10.53, ""mean_energy"": 0.07041, ""energy_std"": 0.07016, ""mean_zcr"": 0.2314, ""duration"": 2.72}"
clip_0337,Calm,0.9129,Calm,0.65,Calm,0.8077,False,"{""mean_pitch"": 90.42, ""pitch_range"": 123.91, ""pitch_std"": 25.78, ""mean_energy"": 0.08673, ""energy_std"": 0.04961, ""mean_zcr"": 0.1759, ""duration"": 20.0}"
clip_0338,Calm,0.6071,Calm,0.65,Calm,0.6243,False,"{""mean_pitch"": 92.8, ""pitch_range"": 63.07, ""pitch_std"": 9.46, ""mean_energy"": 0.08465, ""energy_std"": 0.05307, ""mean_zcr"": 0.1732, ""duration"": 20.0}"
clip_0339,Calm,0.8564,High Stress,0.7,Calm,0.5139,True,"{""mean_pitch"": 123.06, ""pitch_range"": 275.85, ""pitch_std"": 70.1, ""mean_energy"": 0.07933, ""energy_std"": 0.04343, ""mean_zcr"": 0.1738, ""duration"": 20.0}"
clip_0340,Frustrated,0.4715,Calm,0.65,Frustrated,0.2829,True,"{""mean_pitch"": 99.67, ""pitch_range"": 129.78, ""pitch_std"": 39.04, ""mean_energy"": 0.08794, ""energy_std"": 0.04735, ""mean_zcr"": 0.1753, ""duration"": 20.0}"
clip_0341,Calm,0.9332,Calm,0.65,Calm,0.8199,False,"{""mean_pitch"": 92.71, ""pitch_range"": 95.82, ""pitch_std"": 15.85, ""mean_energy"": 0.08841, ""energy_std"": 0.04634, ""mean_zcr"": 0.191, ""duration"": 20.0}"
clip_0342,Calm,0.8756,Calm,0.65,Calm,0.7854,False,"{""mean_pitch"": 105.57, ""pitch_range"": 141.05, ""pitch_std"": 40.43, ""mean_energy"": 0.0852, ""energy_std"": 0.05204, ""mean_zcr"": 0.1785, ""duration"": 20.0}"
clip_0343,Calm,0.867,Calm,0.65,Calm,0.7802,False,"{""mean_pitch"": 113.03, ""pitch_range"": 138.72, ""pitch_std"": 44.95, ""mean_energy"": 0.08765, ""energy_std"": 0.04786, ""mean_zcr"": 0.1801, ""duration"": 19.968}"
clip_0344,Calm,0.7138,Calm,0.65,Calm,0.6883,False,"{""mean_pitch"": 156.62, ""pitch_range"": 81.97, ""pitch_std"": 11.86, ""mean_energy"": 0.08384, ""energy_std"": 0.05268, ""mean_zcr"": 0.1653, ""duration"": 3.36}"
clip_0345,Calm,0.6279,Calm,0.65,Calm,0.6367,False,"{""mean_pitch"": 154.71, ""pitch_range"": 67.07, ""pitch_std"": 16.86, ""mean_energy"": 0.08157, ""energy_std"": 0.0573, ""mean_zcr"": 0.2097, ""duration"": 5.28}"
clip_0346,Calm,0.812,Calm,0.65,Calm,0.7472,False,"{""mean_pitch"": 143.71, ""pitch_range"": 39.87, ""pitch_std"": 10.71, ""mean_energy"": 0.07478, ""energy_std"": 0.06541, ""mean_zcr"": 0.1933, ""duration"": 2.432}"
clip_0347,Calm,0.9649,Calm,0.65,Calm,0.8389,False,"{""mean_pitch"": 176.63, ""pitch_range"": 69.26, ""pitch_std"": 22.18, ""mean_energy"": 0.08403, ""energy_std"": 0.05321, ""mean_zcr"": 0.2363, ""duration"": 2.976}"
clip_0348,Calm,0.6651,Urgent,0.75,Calm,0.3991,True,"{""mean_pitch"": 244.2, ""pitch_range"": 523.13, ""pitch_std"": 173.27, ""mean_energy"": 0.07807, ""energy_std"": 0.06206, ""mean_zcr"": 0.2396, ""duration"": 6.144}"
clip_0349,Urgent,0.5538,Calm,0.65,Urgent,0.3323,True,"{""mean_pitch"": 127.99, ""pitch_range"": 141.05, ""pitch_std"": 45.2, ""mean_energy"": 0.07006, ""energy_std"": 0.04962, ""mean_zcr"": 0.1765, ""duration"": 14.24}"
clip_0350,Calm,0.8603,Calm,0.65,Calm,0.7762,False,"{""mean_pitch"": 110.39, ""pitch_range"": 8.14, ""pitch_std"": 2.04, ""mean_energy"": 0.06146, ""energy_std"": 0.04922, ""mean_zcr"": 0.1746, ""duration"": 5.088}"
clip_0351,High Stress,0.8335,Calm,0.65,High Stress,0.5001,True,"{""mean_pitch"": 154.47, ""pitch_range"": 33.21, ""pitch_std"": 9.34, ""mean_energy"": 0.08959, ""energy_std"": 0.0428, ""mean_zcr"": 0.2012, ""duration"": 2.624}"
clip_0352,Calm,0.8744,Calm,0.65,Calm,0.7846,False,"{""mean_pitch"": 113.37, ""pitch_range"": 149.57, ""pitch_std"": 38.47, ""mean_energy"": 0.08307, ""energy_std"": 0.05144, ""mean_zcr"": 0.1762, ""duration"": 20.0}"
clip_0353,Calm,0.8821,Calm,0.65,Calm,0.7892,False,"{""mean_pitch"": 117.51, ""pitch_range"": 141.53, ""pitch_std"": 37.47, ""mean_energy"": 0.08916, ""energy_std"": 0.04505, ""mean_zcr"": 0.1739, ""duration"": 20.0}"
clip_0354,Calm,0.9049,Calm,0.65,Calm,0.803,False,"{""mean_pitch"": 89.9, ""pitch_range"": 86.95, ""pitch_std"": 14.57, ""mean_energy"": 0.09072, ""energy_std"": 0.04169, ""mean_zcr"": 0.1639, ""duration"": 20.0}"
clip_0355,Calm,0.9062,Calm,0.65,Calm,0.8037,False,"{""mean_pitch"": 98.62, ""pitch_range"": 134.42, ""pitch_std"": 28.1, ""mean_energy"": 0.07753, ""energy_std"": 0.0446, ""mean_zcr"": 0.1764, ""duration"": 20.0}"
clip_0356,Calm,0.7499,Calm,0.65,Calm,0.7099,False,"{""mean_pitch"": 104.47, ""pitch_range"": 74.43, ""pitch_std"": 20.4, ""mean_energy"": 0.08705, ""energy_std"": 0.04904, ""mean_zcr"": 0.185, ""duration"": 20.0}"
clip_0357,Calm,0.8119,Calm,0.65,Calm,0.7472,False,"{""mean_pitch"": 94.0, ""pitch_range"": 74.8, ""pitch_std"": 17.19, ""mean_energy"": 0.08665, ""energy_std"": 0.04974, ""mean_zcr"": 0.1795, ""duration"": 20.0}"
clip_0358,Calm,0.8901,Calm,0.65,Calm,0.7941,False,"{""mean_pitch"": 97.78, ""pitch_range"": 101.32, ""pitch_std"": 22.74, ""mean_energy"": 0.08653, ""energy_std"": 0.04861, ""mean_zcr"": 0.1651, ""duration"": 20.0}"
clip_0359,Calm,0.7944,Calm,0.65,Calm,0.7367,False,"{""mean_pitch"": 128.7, ""pitch_range"": 109.65, ""pitch_std"": 29.64, ""mean_energy"": 0.08083, ""energy_std"": 0.05743, ""mean_zcr"": 0.173, ""duration"": 2.976}"
clip_0360,Calm,0.7645,Calm,0.65,Calm,0.7187,False,"{""mean_pitch"": 126.17, ""pitch_range"": 16.63, ""pitch_std"": 5.65, ""mean_energy"": 0.07604, ""energy_std"": 0.06412, ""mean_zcr"": 0.2418, ""duration"": 3.2}"
clip_0361,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 109.65, ""pitch_range"": 107.06, ""pitch_std"": 22.83, ""mean_energy"": 0.06649, ""energy_std"": 0.05967, ""mean_zcr"": 0.1616, ""duration"": 12.928}"
clip_0362,Calm,0.8776,Calm,0.65,Calm,0.7866,False,"{""mean_pitch"": 104.71, ""pitch_range"": 101.51, ""pitch_std"": 29.21, ""mean_energy"": 0.08889, ""energy_std"": 0.04553, ""mean_zcr"": 0.165, ""duration"": 20.0}"
clip_0363,Calm,0.9547,Calm,0.65,Calm,0.8328,False,"{""mean_pitch"": 99.7, ""pitch_range"": 104.11, ""pitch_std"": 24.79, ""mean_energy"": 0.08027, ""energy_std"": 0.04651, ""mean_zcr"": 0.1844, ""duration"": 20.0}"
clip_0364,Calm,0.738,High Stress,0.7,Calm,0.4428,True,"{""mean_pitch"": 137.08, ""pitch_range"": 275.12, ""pitch_std"": 56.74, ""mean_energy"": 0.08658, ""energy_std"": 0.04973, ""mean_zcr"": 0.1723, ""duration"": 20.0}"
clip_0365,Calm,0.6651,Calm,0.65,Calm,0.659,False,"{""mean_pitch"": 92.76, ""pitch_range"": 85.18, ""pitch_std"": 13.01, ""mean_energy"": 0.08983, ""energy_std"": 0.04363, ""mean_zcr"": 0.1683, ""duration"": 20.0}"
clip_0366,Calm,0.8201,Calm,0.65,Calm,0.7521,False,"{""mean_pitch"": 95.09, ""pitch_range"": 122.82, ""pitch_std"": 27.7, ""mean_energy"": 0.08624, ""energy_std"": 0.05033, ""mean_zcr"": 0.1727, ""duration"": 20.0}"
clip_0367,Calm,0.7463,High Stress,0.7,Calm,0.4478,True,"{""mean_pitch"": 136.04, ""pitch_range"": 466.99, ""pitch_std"": 105.64, ""mean_energy"": 0.07432, ""energy_std"": 0.03896, ""mean_zcr"": 0.1853, ""duration"": 20.0}"
clip_0368,Calm,0.8757,Calm,0.65,Calm,0.7854,False,"{""mean_pitch"": 97.28, ""pitch_range"": 109.21, ""pitch_std"": 22.82, ""mean_energy"": 0.08507, ""energy_std"": 0.05229, ""mean_zcr"": 0.1929, ""duration"": 14.368}"
clip_0369,Calm,0.8897,Calm,0.65,Calm,0.7938,False,"{""mean_pitch"": 108.79, ""pitch_range"": 121.74, ""pitch_std"": 31.31, ""mean_energy"": 0.05986, ""energy_std"": 0.05716, ""mean_zcr"": 0.1415, ""duration"": 19.872}"
clip_0370,Urgent,0.524,Calm,0.65,Urgent,0.3144,True,"{""mean_pitch"": 122.09, ""pitch_range"": 20.34, ""pitch_std"": 7.35, ""mean_energy"": 0.07593, ""energy_std"": 0.06436, ""mean_zcr"": 0.1765, ""duration"": 3.52}"
clip_0371,Calm,0.8932,Calm,0.65,Calm,0.7959,False,"{""mean_pitch"": 99.1, ""pitch_range"": 82.28, ""pitch_std"": 39.65, ""mean_energy"": 0.07453, ""energy_std"": 0.05765, ""mean_zcr"": 0.2593, ""duration"": 5.312}"
clip_0372,Calm,0.9247,Calm,0.65,Calm,0.8148,False,"{""mean_pitch"": 106.06, ""pitch_range"": 108.2, ""pitch_std"": 27.1, ""mean_energy"": 0.04792, ""energy_std"": 0.04461, ""mean_zcr"": 0.175, ""duration"": 20.0}"
clip_0373,Calm,0.8996,Calm,0.65,Calm,0.7998,False,"{""mean_pitch"": 120.27, ""pitch_range"": 128.34, ""pitch_std"": 35.76, ""mean_energy"": 0.06575, ""energy_std"": 0.03726, ""mean_zcr"": 0.1582, ""duration"": 20.0}"
clip_0374,Urgent,0.5585,Calm,0.65,Urgent,0.3351,True,"{""mean_pitch"": 121.92, ""pitch_range"": 116.64, ""pitch_std"": 34.12, ""mean_energy"": 0.088, ""energy_std"": 0.04701, ""mean_zcr"": 0.1913, ""duration"": 20.0}"
clip_0375,Calm,0.9453,Calm,0.65,Calm,0.8272,False,"{""mean_pitch"": 114.81, ""pitch_range"": 105.37, ""pitch_std"": 26.0, ""mean_energy"": 0.06102, ""energy_std"": 0.04194, ""mean_zcr"": 0.1799, ""duration"": 20.0}"
clip_0376,Calm,0.6487,Calm,0.65,Calm,0.6492,False,"{""mean_pitch"": 100.48, ""pitch_range"": 99.95, ""pitch_std"": 13.14, ""mean_energy"": 0.08793, ""energy_std"": 0.04735, ""mean_zcr"": 0.2019, ""duration"": 20.0}"
clip_0377,Calm,0.9291,Calm,0.65,Calm,0.8175,False,"{""mean_pitch"": 93.1, ""pitch_range"": 82.75, ""pitch_std"": 15.5, ""mean_energy"": 0.08821, ""energy_std"": 0.04681, ""mean_zcr"": 0.2016, ""duration"": 20.0}"
clip_0378,Calm,0.5856,High Stress,0.7,Calm,0.3514,True,"{""mean_pitch"": 104.13, ""pitch_range"": 165.57, ""pitch_std"": 42.2, ""mean_energy"": 0.08853, ""energy_std"": 0.0463, ""mean_zcr"": 0.1756, ""duration"": 20.0}"
clip_0379,Calm,0.5109,Calm,0.65,Calm,0.5665,True,"{""mean_pitch"": 104.06, ""pitch_range"": 116.1, ""pitch_std"": 22.76, ""mean_energy"": 0.08699, ""energy_std"": 0.04894, ""mean_zcr"": 0.209, ""duration"": 20.0}"
clip_0380,Calm,0.9658,Calm,0.65,Calm,0.8395,False,"{""mean_pitch"": 102.71, ""pitch_range"": 111.37, ""pitch_std"": 19.22, ""mean_energy"": 0.07815, ""energy_std"": 0.05371, ""mean_zcr"": 0.1896, ""duration"": 20.0}"
clip_0381,Calm,0.8459,High Stress,0.7,Calm,0.5076,True,"{""mean_pitch"": 134.86, ""pitch_range"": 368.71, ""pitch_std"": 96.19, ""mean_energy"": 0.0854, ""energy_std"": 0.05164, ""mean_zcr"": 0.2068, ""duration"": 20.0}"
clip_0382,Calm,0.9523,Calm,0.65,Calm,0.8314,False,"{""mean_pitch"": 95.25, ""pitch_range"": 117.47, ""pitch_std"": 34.28, ""mean_energy"": 0.08052, ""energy_std"": 0.04703, ""mean_zcr"": 0.1779, ""duration"": 20.0}"
clip_0383,Calm,0.8625,Calm,0.65,Calm,0.7775,False,"{""mean_pitch"": 85.81, ""pitch_range"": 102.29, ""pitch_std"": 19.82, ""mean_energy"": 0.08034, ""energy_std"": 0.04556, ""mean_zcr"": 0.1797, ""duration"": 20.0}"
clip_0384,Frustrated,0.6697,High Stress,0.7,Frustrated,0.4018,True,"{""mean_pitch"": 112.62, ""pitch_range"": 278.26, ""pitch_std"": 68.88, ""mean_energy"": 0.08609, ""energy_std"": 0.05071, ""mean_zcr"": 0.1665, ""duration"": 20.0}"
clip_0385,Calm,0.8712,High Stress,0.7,Calm,0.5227,True,"{""mean_pitch"": 97.16, ""pitch_range"": 166.33, ""pitch_std"": 29.31, ""mean_energy"": 0.08819, ""energy_std"": 0.04684, ""mean_zcr"": 0.1703, ""duration"": 20.0}"
clip_0386,Calm,0.7205,High Stress,0.7,Calm,0.4323,True,"{""mean_pitch"": 133.68, ""pitch_range"": 283.82, ""pitch_std"": 77.75, ""mean_energy"": 0.08091, ""energy_std"": 0.04804, ""mean_zcr"": 0.1765, ""duration"": 20.0}"
clip_0387,Calm,0.8101,High Stress,0.7,Calm,0.486,True,"{""mean_pitch"": 149.17, ""pitch_range"": 696.79, ""pitch_std"": 137.95, ""mean_energy"": 0.08845, ""energy_std"": 0.04641, ""mean_zcr"": 0.1969, ""duration"": 20.0}"
clip_0388,Calm,0.9245,High Stress,0.7,Calm,0.5547,True,"{""mean_pitch"": 154.89, ""pitch_range"": 694.35, ""pitch_std"": 159.81, ""mean_energy"": 0.08635, ""energy_std"": 0.05001, ""mean_zcr"": 0.2224, ""duration"": 20.0}"
clip_0389,Calm,0.7873,High Stress,0.7,Calm,0.4724,True,"{""mean_pitch"": 152.61, ""pitch_range"": 505.2, ""pitch_std"": 156.53, ""mean_energy"": 0.08494, ""energy_std"": 0.05238, ""mean_zcr"": 0.2105, ""duration"": 20.0}"
clip_0390,Calm,0.9718,High Stress,0.7,Calm,0.5831,True,"{""mean_pitch"": 134.96, ""pitch_range"": 736.91, ""pitch_std"": 148.69, ""mean_energy"": 0.08564, ""energy_std"": 0.05127, ""mean_zcr"": 0.2004, ""duration"": 20.0}"
clip_0391,Calm,0.668,High Stress,0.7,Calm,0.4008,True,"{""mean_pitch"": 110.35, ""pitch_range"": 169.81, ""pitch_std"": 38.33, ""mean_energy"": 0.08642, ""energy_std"": 0.04978, ""mean_zcr"": 0.2252, ""duration"": 20.0}"
clip_0392,Urgent,0.5734,High Stress,0.7,Urgent,0.344,True,"{""mean_pitch"": 107.42, ""pitch_range"": 178.58, ""pitch_std"": 35.97, ""mean_energy"": 0.08742, ""energy_std"": 0.04827, ""mean_zcr"": 0.2352, ""duration"": 20.0}"
clip_0393,Urgent,0.65,Calm,0.65,Urgent,0.39,True,"{""mean_pitch"": 99.12, ""pitch_range"": 145.71, ""pitch_std"": 26.2, ""mean_energy"": 0.08846, ""energy_std"": 0.04644, ""mean_zcr"": 0.1964, ""duration"": 20.0}"
clip_0394,Frustrated,0.3468,High Stress,0.7,High Stress,0.28,True,"{""mean_pitch"": 100.66, ""pitch_range"": 173.59, ""pitch_std"": 25.02, ""mean_energy"": 0.08864, ""energy_std"": 0.04603, ""mean_zcr"": 0.2008, ""duration"": 20.0}"
clip_0395,Calm,0.5089,High Stress,0.7,Calm,0.3053,True,"{""mean_pitch"": 118.49, ""pitch_range"": 178.7, ""pitch_std"": 47.02, ""mean_energy"": 0.08995, ""energy_std"": 0.04344, ""mean_zcr"": 0.1726, ""duration"": 20.0}"
clip_0396,Urgent,0.4206,Calm,0.65,Calm,0.26,True,"{""mean_pitch"": 93.39, ""pitch_range"": 49.42, ""pitch_std"": 6.97, ""mean_energy"": 0.08911, ""energy_std"": 0.0452, ""mean_zcr"": 0.2094, ""duration"": 20.0}"
clip_0397,Calm,0.7361,Calm,0.65,Calm,0.7017,False,"{""mean_pitch"": 98.28, ""pitch_range"": 95.76, ""pitch_std"": 13.05, ""mean_energy"": 0.08775, ""energy_std"": 0.04773, ""mean_zcr"": 0.2221, ""duration"": 20.0}"
clip_0398,Calm,0.8343,Calm,0.65,Calm,0.7606,False,"{""mean_pitch"": 103.33, ""pitch_range"": 135.97, ""pitch_std"": 25.43, ""mean_energy"": 0.0881, ""energy_std"": 0.04697, ""mean_zcr"": 0.2088, ""duration"": 20.0}"
clip_0399,Calm,0.9662,Calm,0.65,Calm,0.8397,False,"{""mean_pitch"": 110.47, ""pitch_range"": 123.1, ""pitch_std"": 29.88, ""mean_energy"": 0.08757, ""energy_std"": 0.04809, ""mean_zcr"": 0.1973, ""duration"": 20.0}"
clip_0400,High Stress,0.4532,High Stress,0.7,High Stress,0.5519,True,"{""mean_pitch"": 122.29, ""pitch_range"": 168.59, ""pitch_std"": 40.94, ""mean_energy"": 0.08261, ""energy_std"": 0.05599, ""mean_zcr"": 0.2112, ""duration"": 20.0}"
clip_0401,Calm,0.7994,Calm,0.65,Calm,0.7396,False,"{""mean_pitch"": 100.48, ""pitch_range"": 95.49, ""pitch_std"": 14.74, ""mean_energy"": 0.08669, ""energy_std"": 0.0493, ""mean_zcr"": 0.2076, ""duration"": 20.0}"
clip_0402,Calm,0.5383,Calm,0.65,Calm,0.583,True,"{""mean_pitch"": 101.55, ""pitch_range"": 129.45, ""pitch_std"": 31.7, ""mean_energy"": 0.08609, ""energy_std"": 0.05067, ""mean_zcr"": 0.1916, ""duration"": 20.0}"
clip_0403,Calm,0.9424,High Stress,0.7,Calm,0.5655,True,"{""mean_pitch"": 180.73, ""pitch_range"": 1005.56, ""pitch_std"": 270.56, ""mean_energy"": 0.08223, ""energy_std"": 0.04797, ""mean_zcr"": 0.2107, ""duration"": 20.0}"
clip_0404,Calm,0.7488,Calm,0.65,Calm,0.7093,False,"{""mean_pitch"": 95.96, ""pitch_range"": 113.29, ""pitch_std"": 28.96, ""mean_energy"": 0.09083, ""energy_std"": 0.04156, ""mean_zcr"": 0.1548, ""duration"": 20.0}"
clip_0405,Calm,0.7874,Calm,0.65,Calm,0.7324,False,"{""mean_pitch"": 109.97, ""pitch_range"": 118.15, ""pitch_std"": 38.32, ""mean_energy"": 0.08153, ""energy_std"": 0.04279, ""mean_zcr"": 0.1597, ""duration"": 20.0}"
clip_0406,Calm,0.9506,High Stress,0.7,Calm,0.5703,True,"{""mean_pitch"": 118.45, ""pitch_range"": 262.32, ""pitch_std"": 62.0, ""mean_energy"": 0.06261, ""energy_std"": 0.05464, ""mean_zcr"": 0.1835, ""duration"": 19.872}"
clip_0407,High Stress,0.6215,Calm,0.65,High Stress,0.3729,True,"{""mean_pitch"": 76.82, ""pitch_range"": 20.88, ""pitch_std"": 7.66, ""mean_energy"": 0.08612, ""energy_std"": 0.05019, ""mean_zcr"": 0.2154, ""duration"": 5.024}"
clip_0408,Calm,0.9542,Calm,0.65,Calm,0.8325,False,"{""mean_pitch"": 104.04, ""pitch_range"": 96.2, ""pitch_std"": 29.29, ""mean_energy"": 0.08492, ""energy_std"": 0.05257, ""mean_zcr"": 0.2141, ""duration"": 20.0}"
clip_0409,Calm,0.6844,Calm,0.65,Calm,0.6706,False,"{""mean_pitch"": 105.21, ""pitch_range"": 124.57, ""pitch_std"": 25.49, ""mean_energy"": 0.08286, ""energy_std"": 0.04762, ""mean_zcr"": 0.1907, ""duration"": 20.0}"
clip_0410,Calm,0.8309,High Stress,0.7,Calm,0.4985,True,"{""mean_pitch"": 106.05, ""pitch_range"": 362.07, ""pitch_std"": 60.49, ""mean_energy"": 0.08489, ""energy_std"": 0.05247, ""mean_zcr"": 0.1616, ""duration"": 20.0}"
clip_0411,Calm,0.9573,Calm,0.65,Calm,0.8344,False,"{""mean_pitch"": 91.9, ""pitch_range"": 90.16, ""pitch_std"": 26.49, ""mean_energy"": 0.08427, ""energy_std"": 0.05352, ""mean_zcr"": 0.202, ""duration"": 20.0}"
