clip_id,text,word_count,language,is_empty,is_very_short
clip_0424,"his first lap, he's going to spin it again. Lewis will be starting a lap at 7 seconds. Got a double yellow exit over last corner. Lewis at 4 seconds, Lewis at 3.",33,en,False,False
clip_0425,"This car behind, and then the next car will be a Norris at 10 seconds. Norris at 9 seconds. Norris at 6 behind. It's a bit late and watch the white line. So we're just stopping the marks and we'll be back in the garage.",45,en,False,False
clip_0426,So that's that could be all clear,7,en,False,False
clip_0427,"little bit target plus six. Road 1. Road 1. So we've got George, he stopped at turn 2, he's trying to get the car going again. The car's moving now. The track is clear. Okay, give me a little box, box. So, strat 13.",44,en,False,False
clip_0428,First first start to the lap will be Gasly 16 seconds. So fast car to first car to set a time other than us and that's three tenths behind. So still no pressure behind 15 to Gasly. Still no pressure behind.,41,en,False,False
clip_0429,"the white line and we'll stop at the mark of the specular edge. Turn all the straight out. The circuit's all clear. Strat mode 1, Strat mode 1. Norris has left the pits behind you in 8 seconds. Target plus 6, no pressure behind.",44,en,False,False
clip_0430,"So we'll box box, so strap 13. So George is out and running. Just wait for other cars to complete their laps. So the car will be George. He is currently at 21 seconds.",34,en,False,False
clip_0431,"Just a car that splits again. It's used down that delta. There you'll be, it's pit lane. So watch the white line. Nice work, Jimmy. That's a whole position, mate. Yeah, let's go, man. Woo! Yeah, that was a decent lap. No, good effort.",44,en,False,False
clip_0432,So we've got George P2.,5,en,False,False
clip_0433,Give me full position. Congratulations.,5,en,False,False
clip_0434,Thanks for watching guys!,4,en,False,False
clip_0435,and can be ready to check from the garage.,9,en,False,False
clip_0436,"Yes, just the Bolero issue then on the grid. So yeah, all good. Just for information, both McLaren's are now off the grid. So yeah, nice to make it, but the miastry's been removed, so those two cars starting pit lane. So energy looks good. Good on energy, so... Happy for me, the boy. Very fun. Confirming fine.",58,en,False,False
clip_0437,"5 burnouts, Lewis leaving, big gaps again. Yeah, that's a bit too much. Copy. Yeah, so 5 burnouts starting at Ligurin. So we go to Stratnode 7. And then HPP 12, position 1. So all good on switches.",38,en,False,False
clip_0438,"All gone up steps. Last car approaching the grid. Now, remember early press turn four. So Lewis 1.3 ahead, Mclare put four behind. One second ahead, put seven behind. Maybe debris exit turn three, overtake mode enabled.",37,en,False,False
clip_0439,"Get to the 6th head, put the 7th behind. Get to the 5th head and behind. George, put the 5th behind. Those with the 6th behind. Good!",27,en,False,False
clip_0440,"Gap at a 1.2 behind, now 1.0 Gap at a 0.9 behind, 0.9 behind George now the car behind at 0.9 This easy pass into 1 with overtake 0.9 behind, 0.1 behind",32,en,False,False
clip_0441,2 behind. George last time 37.1 with that overtake press. So 1. Get back. 9. Now check 1.0. 1.1 behind. Get back.,22,en,False,False
clip_0442,"1.5 and just be careful with that turn one of sliding energy over the peak last lap. The Indian rubber is now showing some sides of graining, it's now on top of the management. It's now on top of the management. George at 37.4, Lewis State at 79.",48,en,False,False
clip_0443,"Cap at 1.4 behind. Last lap at, or this lap, turn 1. Tire sliding at the threshold. 10.7.8 good. Cap at 1.4. Cap at 1.6. Cap at 3 behind. Leclerc showing Level 2. Level 2.",35,en,False,False
clip_0444,"Look there, get that little 1.4, turn one level pushing is still going up. 1.1. Whatever, it's losing into that second. George used a boost press into 14. We have that yellow down at turn three. You are in your safety car window.",43,en,False,False
clip_0445,"Safety cart with them. Safety cart, safety cart. So box, box. So it's strut loading one. Watch the white line on entry. So it goes out. It should be all clear on exits. Safety car just ahead. Colour pits.",39,en,False,False
clip_0446,"So, car behind me stayed out. Conflict, so, or car behind me, George. Just leave back on pace, that mixed me forward, so it was looking good there, Kimmy. Yeah, I mean, I was back for it a bit. Just to... ...shave the tyre. Yeah, copy.",46,en,False,False
clip_0447,I turned what was getting up there in terms of the limit but we're going to have a 45 lap remainder from across the line. Absolutely not really bad. We should try going HPP shift position three. HPP shift position three. Bye!,42,en,False,False
clip_0448,The safety goes so slow. Copy. Let's see what we can do. So we've got Colopinta and Occult behind 10 lap old hard tyres. Some hard runners were complaining about tyre condition. We are going to have to manage this hard in the opening laps. Marshall's on track.,48,en,False,False
clip_0449,Now the turn three. Recovery vehicle on track turn two. HVP 12 position four. 12 position four. You can drop back to five car lengths. Get on the safety car. The maximum is ten. And to three ports on the first tire set we have.,45,en,False,False
clip_0450,"higher lateral abrasion on the front left compared to George. So 10 car lengths. Let me just look, the construction of both cars is just staying on top of the manager turn 1, 2, 7 and 8. Just got a lockstint on this tire, need to look after it. So that car's just been",54,en,False,False
clip_0451,be removed.,2,en,False,True
clip_0452,restart. We also have a diff-paget available. So we start with 7th and restart. 12 position 1 HPP 12 position 1. We have control. So we're going to start the cockpit to offer 10 lap older hard times.,38,en,False,False
clip_0453,"ZC14, just about to begin. That's the point set. Open to Berman, put 7 behind. Picture 1.3, good on energy. Loose now in the P4 to a shrub to P5.",30,en,False,False
clip_0454,"Now 1.2 behind, Lewis comes to P3. I can't wait to 1.2 behind Lewis, 1.6. Now Lewis is coming behind at 1.2. With a 1.1. Lewis has overtaken me from the previous car.",33,en,False,False
clip_0455,7.5 used available to defend 0.9 1.0 0.9 0.9 0.9 that thresholds at 1.8 0.8 debris off,17,en,False,False
clip_0456,"straight so stay online. Gap at 1.0, Gap at 1.0, we are below threshold turn 8. Are you happy with the 1 out front? Gap at 1.1, you are below threshold turn 8 on limit turn 1.",37,en,False,False
clip_0457,"Gap at 1.0, debris should have been cleared, stay on line Gap at 1.0 Moose at 37.1, Leclerc, 36.6, George, 36.3 Gap at 1.0 Gap you happy with this one, Adrien?",31,en,False,False
clip_0458,"You have four scopes, push turns seven. We have about 1.3 behind. Lewis at 37.1. We have about 1.4 behind. Last lap over the threshold, turn one. We can find lap time elsewhere. Got more. Happy return, seven. We have about 1.5.",42,en,False,False
clip_0459,"This is 36.9, 0.4, Gap at 1.6, and this is just half a tenth slower. It's difficult to be pulling the gap out a little bit more, so you can push more, turn",33,en,False,False
clip_0460,We'll just keep building this gap. This rises a bit of protection. The tyres have stabilised the gap at 2.0. So it was 37.0. At the 2.0. At the 2.2.,30,en,False,False
clip_0461,"Lewis 37-0, Leclerc 36-8, George 36-5 Gap at 2.5 Lewis Leclerc and George in a tight group and Leclerc now car behind at 3.4 Gap at 3.8 for Arisa Bachelet",30,en,False,False
clip_0462,"4.5 So all the behind now the Claire Lewis and George Yeah, happy with this just keep building the gap out 4.5 still happy to push it to 7",29,en,False,False
clip_0463,So 37.6 for the clear. Happy with turn 7 that lap. Gap back to 4.9. 30 laps remain. 3-0 Lewis now car behind 5.4. 3 cars back to the car. Gap back to 6.9. So it was a 37.8 for that.,41,en,False,False
clip_0464,"order now, Leclerc, George, Lewis. Gap at 7.4. Gap at 37.1. 37.1. George, now currently 2. Gap at 7.7. You could have thought it was more. Turn 8.",28,en,False,False
clip_0465,We lost George turn seven turn eight. He had to push it hard racing Ferrari. We got that 7.8 and we can the fourth push seven and eight more now. A6 dropping just maintain pushing seven and eight. Georgia 36-4. We got that.,43,en,False,False
clip_0466,"1.2 We're at the fastest map on track George 36.2 It's George half a tenth, braking turn 11 Also heading for traffic It was same lap time for George last lap The entire aspect looks clean on both cars",39,en,False,False
clip_0467,"Double yellow, now turn two, we are in a safe car window, safe car window. Yellow has cleared, step returns two three, keeping out for it. George, 36.1, we have about 7.6. If you give us feedback.",37,en,False,False
clip_0468,on tires. So maybe debris where you are now. George 358. George entry turn 16. Also mid-speed turn 8. George 361.,21,en,False,False
clip_0469,"7.6 and Bane lost to George, actually Bib, final corner 110 and 20 laps remaining. Now February show turns 7.8 turn 7.8 February turn 7.8 The George was a 35.9 last lap",32,en,False,False
clip_0470,"better final corner now. The loss was the snap is 12. George 35.5, 35.5. Crosses across the lap. George also 35.5, gap at 6.8.",24,en,False,False
clip_0471,"Happy to push turn 7 now, help slide the flag right. There are some new flags up ahead. Georgia has 35.5. BMIC 2 available last corner if you need it. BMIC 2. Georgia 35.6 in free air.",37,en,False,False
clip_0472,"Just be careful with the first input into turn 1, first steering input into turn 1 Got Hogbrobe on the car's head Now traffic George 356 Gap at 6.6",29,en,False,False
clip_0473,"I'll raise this for after the full pass. Yeah, copy. Hulko Boat's on a relatively new medium tyre. Just need to get it down to 1.2. Hulko Boat should have blue flags. Hulko Boat also has blue flags. There's a 30 second gap ahead of him.",46,en,False,False
clip_0474,"So be the free air after it. George 35, 6 free air, gap 7.1. George 35, 5 gap 7.3. Just have it with slow car on the straight. Slow car on the straight. That can be if you need more power in turn 7. It's turn 7.",47,en,False,False
clip_0475,option for you. The up-car is taken. It's been 5. It'll be HPP 9 position 40. 9 position 40. 10 laps remaining. George 36-4. You now have roll power into 7. George 35-6.,33,en,False,False
clip_0476,"Gap at 8.7. If you get a slight of tires more than 12-13, just to get surface-temp balance, you're going to win them. Red Magic at turn 14. Have 5.5 available. You want to slide the front a bit more. George at 36.1. As with blue flags, that bit of gap at 9.1.",53,en,False,False
clip_0477,"You've got Colpito at sight ahead. Colpito ahead doing 37.6. George at 35.9. To sight ahead 2 seconds, head free air. George say back time, gap 9.5.",27,en,False,False
clip_0478,"5L remaining, 17 seconds clear air ahead George 35.5 g at 9.0 and that's another fastest lap, George at 35.5 give me some 3L remaining so let's just get this thing home still 7.5",34,en,False,False
